referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
2105-L-1234,keeler,ophthalmology-surgical,Volk 40D Cristallin – V40Lc,Volk 40D Lens – V40Lc,Ideal pour examinations requiring expansive fundus visibilityThe Volk 40D cristallin may be used at le lampe à fente biomicroscope to provide a extremely high grossissement view de le disc et macula. It is also perfect pour pediatric ophthalmoscopy et other examinations requiring expansive fundus visibility.h2>Features:69/90 degré champ de vision.6x laser spot.1.67x image mag.20mm distance de travail.,Ideal for examinations requiring expansive fundus visibilityThe Volk 40D lens may be used at the slit lamp biomicroscope to provide an extremely high magnification view of the disc and macula. It is also perfect for pediatric ophthalmoscopy and other examinations requiring expansive fundus visibility.h2>Features:69/90 degree field of view.6x laser spot.1.67x image mag.20mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1234-7-jpg.webp,active,false
2105-L-1240,keeler,surgery-instruments,Volk Numérique Clearfield Cristallin – Vdgtlcf,Volk Digital Clearfield Lens – Vdgtlcf,Le perfect cristallin pour mid et far peripheral rétinien viewingWith advanced glass technology et,The perfect lens for mid and far peripheral retinal viewingWith advanced glass technology and,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1240-7-jpg.webp,active,false
2105-L-1250,keeler,surgery-instruments,Volk 30D Cristallin – V30Sc,Volk 30D Lens – V30Sc,Excellent pour use avec small pupilsThe Volk 30D is designed to provide le practitioner a wide champ de vision avec a short distance de travail.h2>Features:58/75 degré champ de vision.47x laser spot.2.15x image mag.30mm distance de travail.,Excellent for use with small pupilsThe Volk 30D is designed to provide the practitioner a wide field of view with a short working distance.h2>Features:58/75 degree field of view.47x laser spot.2.15x image mag.30mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1250-7-jpg.webp,active,false
2105-L-1517,keeler,ophthalmology-surgical,Volk Super Pupille Cristallin – Vspxl,Volk Super Pupil Lens – Vspxl,Over a 100 degré field visible in a simple view!the SuperPupil XL provides le widest pan equatorial fundus view de any non-lentille de contact available. le XL’s wide field/high résolution optics allow detailed inspection de le postérieur pole as well as peripheral lesions including retinoschisis et rétinien detachments.h2>Features:Advanced optical design permits a 25mm diamètre field area through a undilated,Over a 100 degree field visible in a single view!The SuperPupil XL provides the widest pan equatorial fundus view of any non-contact lens available. The XL’s wide field/high resolution optics allow detailed inspection of the posterior pole as well as peripheral lesions including retinoschisis and retinal detachments.h2>Features:Advanced optical design permits a 25mm diameter field area through an undilated,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1517-7-jpg.webp,active,false
2105-L-1525,keeler,ophthalmology-surgical,Volk Superquad 160 Cristallin – Vsquad160,Volk Superquad 160 Lens – Vsquad160,Le ultimate PRP cristallin!Volk’s SuperQuad 160 still offers le widest champ de vision de any cristallin ever produced. Its ideal .5x image grossissement provides simultaneous visualisation de le postérieur pole to le peripheral ré,The ultimate PRP lens!Volk’s SuperQuad 160 still offers the widest field of view of any lens ever produced. Its ideal .5x image magnification provides simultaneous visualisation of the posterior pole to the peripheral,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1525-jpg.webp,active,false
2105-L-1541,keeler,ophthalmology-surgical,Volk Super Vitreofundus Cristallin – Vsvf,Volk Super Vitreofundus Lens – Vsvf,Ideally suited as your primary care rétinien scanning lensVolk’s Super VitreoFundus provides ultra wide-field viewing et outstanding small pupille ability pour quick et comprehensive fundus exams at le lampe à fente. It has been specifically designed to provide a wide champ de vision through small pupils sans le hassle et steep learning curve de typical small pupille lenses.h2>Features:Delivers a incredible 103/124 degré dynamic champ de vision.Ample .57x grossissement.Volk exclusive HI/LD glass ensures high résolution images – even avec lampe à fente settings de 25x et above.1.75x laser spot.4-5mm distance de travail.,Ideally suited as your primary care retinal scanning lensVolk’s Super VitreoFundus provides ultra wide-field viewing and outstanding small pupil ability for quick and comprehensive fundus exams at the Slit Lamp. It has been specifically designed to provide a wide field of view through small pupils without the hassle and steep learning curve of typical small pupil lenses.h2>Features:Delivers an incredible 103/124 degree dynamic field of view.Ample .57x magnification.Volk exclusive HI/LD glass ensures high resolution images – even with slit lamp settings of 25x and above.1.75x laser spot.4-5mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1541-7-jpg.webp,active,false
2105-L-1568,keeler,surgery-instruments,Volk 28D Cristallin – V28Lc,Volk 28D Lens – V28Lc,Excellent pour small pupille diagnostic et treatmentVolk’s 28D delivers a excellent rétinien image et provides exceptional résolution et fundus scanning capability.h2>Features:53/69 degré champ de vision.44x laser spot.2.27x image mag.33mm distance de travail.,Excellent for small pupil diagnosis and treatmentVolk’s 28D delivers an excellent retinal image and provides exceptional resolution and fundus scanning capability.h2>Features:53/69 degree field of view.44x laser spot.2.27x image mag.33mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1568-7-jpg.webp,active,false
2105-L-1592,keeler,surgery-instruments,Volk Capsulotomy Cristallin – Vcaps,Volk Capsulotomy Lens – Vcaps,Pour laser capsulotomy proceduresLaser capsulotomy procedures are now greatly improved avec Volk’s exclusive double Aspheric Capsulotomy laser cristallin.This new cristallin promotes precise et focused laser beam placement at le capsular bag. Computer optimised pour enhanced viewing et laser traitement de le postérieur capsule. This new aspheric design comes standard avec LaserWindow pour optimal laser beam transmission et imaging element protection.h2>Features:the preferred cristallin pour laser capsulotomy.63x laser spot.1.57x image mag.lentille de contact.,For laser capsulotomy proceduresLaser capsulotomy procedures are now greatly improved with Volk’s exclusive Double Aspheric Capsulotomy Laser Lens.This new lens promotes precise and focused laser beam placement at the capsular bag. Computer optimised for enhanced viewing and laser treatment of the posterior capsule. This new aspheric design comes standard with LaserWindow for optimal laser beam transmission and imaging element protection.h2>Features:The preferred lens for laser capsulotomy.63x laser spot.1.57x image mag.Contact lens.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1592-7-jpg.webp,active,false
2105-L-1605,keeler,surgery-instruments,Volk Iridectomy Cristallin – Virid,Volk Iridectomy Lens – Virid,Un standard style cristallin pour iridectomy proceduresThe Volk Iridectomy cristallin featires a 8mm imaging ampoule that delivers le view you’re used to but avec le added benefit de Volk’s exclusive double Aspheric design et LaserWindow pour supérieur laser transmission & imaging element protection.h2>Features:double Aspherical optics pour supérieur high grossissement.LaserWindow pour optimal laser beam transmission et imaging protection.58x laser spot.1.7x image magContact cristallin.,A standard style lens for iridectomy proceduresThe Volk Iridectomy lens featires an 8mm imaging bulb that delivers the view you’re used to but with the added benefit of Volk’s exclusive Double Aspheric design and LaserWindow for superior laser transmission & imaging element protection.h2>Features:Double Aspherical optics for superior high magnification.LaserWindow for optimal laser beam transmission and imaging protection.58x laser spot.1.7x image magContact lens.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1605-7-jpg.webp,active,false
2105-L-1656,keeler,surgery-instruments,Volk G3 – Goniofundus Cristallin – VG3,Volk G3 – Goniofundus Lens – VG3,Ideal pour examinations de le chambre anté,Ideal for examinations of the anterior,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1656-7-jpg.webp,active,false
2105-L-1664,keeler,surgery-instruments,Volk G4 – Goniolaser Cristallin-vg4,Volk G4 – Goniolaser Lens-vg4,Full 360° views de le chambre antérieure,Full 360° views of the anterior chamber,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1664-7-jpg.webp,active,false
2105-L-1728,keeler,surgery-instruments,Volk Centralis Direct Cristallin – VCD,Volk Centralis Direct Lens – VCD,View a direct upright image de le segment postérieur de le eyeVolk’s Centralis Direct laser cristallin affords le practitioner a direct upright image de le segment postérieur de le eye. Utilising a unique solid methyl methacrylate optic avec a bonded protective glass LaserWindow™,View a direct upright image of the posterior segment of the eyeVolk’s Centralis Direct Laser Lens affords the practitioner a direct upright image of the posterior segment of the eye. Utilising a unique solid methyl methacrylate optic with a bonded protective glass LaserWindow™,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1728-7-jpg.webp,active,false
2105-L-1736,keeler,surgery-instruments,Volk Fundus Laser Cristallin – Vfundus,Volk Fundus Laser Lens – Vfundus,Improved performance over existing fundus lensesThis is a advanced fundus laser cristallin design avec Volk exclusive double Aspherical optics pour supérieur high grossissement viewing et traitement de le nerf optique tête et macula. State de le art computer designed aspheric optics provide improved performance over existing fundus cristallin designs. le Volk Fundus cristallin comes standard avec LaserWindow pour optimal laser beam transmission et imaging element protection. This unique feature also creates a closed système – protecting le imaging element from,Improved performance over existing fundus lensesThis is an advanced fundus laser lens design with Volk exclusive Double Aspherical optics for superior high magnification viewing and treatment of the optic nerve head and macula. State of the art computer designed aspheric optics provide improved performance over existing fundus lens designs. The Volk Fundus Lens comes standard with LaserWindow for optimal laser beam transmission and imaging element protection. This unique feature also creates a closed system – protecting the imaging element from,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1736-7-jpg.webp,active,false
2105-L-1744,keeler,surgery-instruments,Volk Blumenthal Suturelysis Cristallin – Vbsl,Volk Blumenthal Suturelysis Lens – Vbsl,Unprecedented visibility de trabéculectomie flap suturesThe Volk Blumenthal Suturelysis cristallin provides high-quality visibility de trabéculectomie flap,Unprecedented visibility of trabeculectomy flap suturesThe Volk Blumenthal Suturelysis lens provides high-quality visibility of trabeculectomy flap,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1744-7-jpg.webp,active,false
2105-L-1787,keeler,ophthalmology-surgical,Volk Numérique Wide Field Cristallin – Vdgtlwf,Volk Digital Wide Field Lens – Vdgtlwf,Exceptional wide field views et high magnificationThe enhanced double aspheric design et multi-layer coating provide high résolution stereo views de le rétine avec minimal reflections. These unique features make it ideal pour general diagnostic et documentation de lampe à fente images.h2>Features:Widest champ de vision available de any non lentille de,Exceptional wide field views and high magnificationThe enhanced double aspheric design and multi-layer coating provide high resolution stereo views of the retina with minimal reflections. These unique features make it ideal for general diagnosis and documentation of Slit Lamp images.h2>Features:Widest field of view available of any non contact,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1787-7-jpg.webp,active,false
2105-L-1795,keeler,surgery-instruments,Volk G4 – Goniolaser Cristallin avec Manche (Nf) – Vg4Han2,Volk G4 – Goniolaser Lens with Handle (Nf) – Vg4Han2,Full 360° views de le chambre antérieure,Full 360° views of the anterior chamber,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1795-7-jpg.webp,active,false
2105-L-1816,keeler,ophthalmology-surgical,Volk Numérique High Mag – Vdgtlhm,Volk Digital High Mag – Vdgtlhm,Le highest résolution available in a non-contact lampe à fente cristallin.the astonishing detail de le Volk numérique High Mag cristallin allows true 3D viewing de le rétine making it a excellent tool to diagnose glaucome in its earliest stages.h2>Features:Low dispersion™ glass reduces chromatic aberration pour extremely high résolution rétinien imaging.High grossissement (1.3x) provides topographical views de le peripapillary nerve fiber layer.Outstanding stereopsis allows detection de optic disc swelling et cupping ou serous macular fluid.Optimised a/R coating which minimises reflections et glare57°/70 degré champ de vision.0.77x laser spot1.3x image mag13mm distance de travail.,The highest resolution available in a non-contact slit lamp lens.The astonishing detail of the Volk Digital High Mag lens allows true 3D viewing of the retina making it an excellent tool to diagnose glaucoma in its earliest stages.h2>Features:Low dispersion™ glass reduces chromatic aberration for extremely high resolution retinal imaging.High Magnification (1.3x) provides topographical views of the peripapillary nerve fiber layer.Outstanding stereopsis allows detection of optic disc swelling and cupping or serous macular fluid.Optimised A/R coating which minimises reflections and glare57°/70 degree field of view.0.77x laser spot1.3x image mag13mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1816-7-jpg.webp,active,false
2105-L-1859,keeler,surgery-instruments,Volk Numérique Clearmag Cristallin – Vdgtlcm,Volk Digital Clearmag Lens – Vdgtlcm,Pour detailed optic disc et postérieur pole examinationWith advanced glass technologies et,For detailed optic disc and posterior pole examinationWith advanced glass technologies and,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1859-7-jpg.webp,active,false
2105-L-1875,keeler,surgery-instruments,Volk G3 – Goniofundus Mini Cristallin(nf) – Vg3Minif,Volk G3 – Goniofundus Mini Lens(nf) – Vg3Minif,Ideal pour examinations de le chambre anté,Ideal for examinations of the anterior,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1875-jpg.webp,active,false
2105-L-1883,keeler,surgery-instruments,Volk G4 – Hi Mag Cristallin – Vg4Hm,Volk G4 – Hi Mag Lens – Vg4Hm,Experience le exquisite detail de high magnificationVolk’s G4 Hi Mag cristallin features four precisely angulé 64° mirrors to deliver a full 360° view de le chambre antérieure angle during,Experience the exquisite detail of high magnificationVolk’s G4 Hi Mag lens features four precisely angled 64° mirrors to deliver a full 360° view of the anterior chamber angle during,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1883-7-jpg.webp,active,false
2105-L-1891,keeler,surgery-instruments,Volk HR Wide Field Cristallin – Vhrwf,Volk HR Wide Field Lens – Vhrwf,High résolution cristallin avec extreme wide fieldVolk’s HR Wide Field cristallin is le best in market wide cristallin offering.h2>Features:a extreme wide field examen et PRP traitement cristallin.a advanced double aspheric design which provides unparalleled field views.supérieur low dispersion™ glass design to eliminate distortion.High résolution imaging to le viewing field.,High resolution lens with extreme wide fieldVolk’s HR Wide Field lens is the best in market wide lens offering.h2>Features:An extreme wide field examination and PRP treatment lens.An advanced double aspheric design which provides unparalleled field views.Superior low dispersion™ glass design to eliminate distortion.High resolution imaging to the viewing field.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1891-7-jpg.webp,active,false
2105-L-1904,keeler,surgery-instruments,Volk G4 – Hi Mag 28.5mm Cristallin (Nf) – Vg4hmlnf>,Volk G4 – Hi Mag 28.5mm Lens (Nf) – Vg4hmlnf>,Experience le exquisite detail de high magnificationVolk’s G4 Hi Mag cristallin features four precisely angulé 64° mirrors to deliver a full 360° view de le chambre antérieure angle during,Experience the exquisite detail of high magnificationVolk’s G4 Hi Mag lens features four precisely angled 64° mirrors to deliver a full 360° view of the anterior chamber angle during,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-L-1904-7-jpg.webp,active,false
2105-P-1009,keeler,ophthalmology-surgical,Volk 78D Cristallin – V78C,Volk 78D Lens – V78C,Un excellent general diagnostic et laser traitement lensThe double Aspheric 78D offers a ideal .93x image grossissement et wide 97 degré dynamic champ de vision. It is optimally designed pour use within le range de motion de all Slit Lamps.h2>Features:double Aspheric 78D offers a ideal .93x image grossissement.Wide 81/97 degré champ de vision.1.08x laser spot.8mm distance de travail.,An excellent general diagnostic and laser treatment lensThe Double Aspheric 78D offers an ideal .93x image magnification and wide 97 degree dynamic field of view. It is optimally designed for use within the range of motion of all Slit Lamps.h2>Features:Double Aspheric 78D offers an ideal .93x image magnification.Wide 81/97 degree field of view.1.08x laser spot.8mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1009-7-jpg.webp,active,false
2105-P-1017,keeler,surgery-instruments,Volk 2.2x Pan Rétinien Cristallin – Vprc,Volk 2.2x Pan Retinal Lens – Vprc,Ideal pour all examen,Ideal for all examination,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1017-7-jpg.webp,active,false
2105-P-1076,keeler,surgery-instruments,Volk Quadraspheric Cristallin – Vqflnf,Volk Quadraspheric Lens – Vqflnf,Le preferred wide field fundus laser lensThe original 130 degré QuadrAspheric cristallin has grown in popularity since its introduction in 1989 as le preferred wide field fundus laser cristallin. Its sleek 28.6mm diamètre housing provides a definite advantage over competitive wide field lenses pour peripheral rétinien,The preferred wide field fundus laser lensThe original 130 degree QuadrAspheric lens has grown in popularity since its introduction in 1989 as the preferred wide field fundus laser lens. Its sleek 28.6mm diameter housing provides a definite advantage over competitive wide field lenses for peripheral retinal,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1076-7-jpg.webp,active,false
2105-P-1084,keeler,ophthalmology-surgical,Volk 60D Cristallin – V60C,Volk 60D Lens – V60C,Ideal pour detailed disc et macular viewingThe Volk 60D provides high grossissement avec a 31mm diamètre that facilitates easy handling within le orbitaire area. It is optimally designed pour use within le range de motion de all Slit Lamps.h2>Features:double Aspheric 60D offers a 1mm diamètre that facilitates easy handling.Wide 68/81 degré champ de vision.0.87x laser spot.1.15x image mag.13mm distance de travail.,Ideal for detailed disc and macular viewingThe Volk 60D provides high magnification with a 31mm diameter that facilitates easy handling within the orbital area. It is optimally designed for use within the range of motion of all Slit Lamps.h2>Features:Double Aspheric 60D offers a 1mm diameter that facilitates easy handling.Wide 68/81 degree field of view.0.87x laser spot.1.15x image mag.13mm working distance.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1084-7-jpg.webp,active,false
2105-P-1113,keeler,ophthalmology-surgical,Volk Area Centralis Cristallin – VAC,Volk Area Centralis Lens – VAC,Ideal pour focal laser treatmentThe Volk Area Centralis is excellent pour critically evaluating et treating subretinal neovascularization et changes from macular,Ideal for focal laser treatmentThe Volk Area Centralis is excellent for critically evaluating and treating subretinal neovascularization and changes from macular,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1113-7-jpg.webp,active,false
2105-P-1121,keeler,ophthalmology-surgical,Volk Super Field Cristallin – Vsfnc,Volk Super Field Lens – Vsfnc,Le standard de lampe à fente fundus diagnosisDoctors call it le Super 90! Volk’s SuperField has become le standard de lampe à fente fundus diagnostic pour today’s discriminating practitioner. Its ideal .76x grossissement et wide champ de vision make it perfect as le primary high résolution lampe à fente fundus diagnostic cristallin.h2>Features:Specifically designed pour increased distance de travail from le cornée (7mm).Enhanced practicality over competitive pan fundus lenses.,The standard of Slit Lamp fundus diagnosisDoctors call it the Super 90! Volk’s SuperField has become the standard of slit lamp fundus diagnosis for today’s discriminating practitioner. Its ideal .76x magnification and wide field of view make it perfect as the primary high resolution slit lamp fundus diagnosis lens.h2>Features:Specifically designed for increased working distance from the cornea (7mm).Enhanced practicality over competitive pan fundus lenses.,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1121-7-jpg.webp,active,false
2105-P-1156,keeler,surgery-instruments,Volk Transequator Cristallin – VTE,Volk Transequator Lens – VTE,Pour focal laser therapy et mid-to-far peripheral fundus diagnosisVolk’s unique optical design presents a realistic contour de le rétinien,For focal laser therapy and mid-to-far peripheral fundus diagnosisVolk’s unique optical design presents a realistic contour of the retinal,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1156-7-jpg.webp,active,false
2105-P-1199,keeler,surgery-instruments,Volk Super 66 Cristallin – Vs66,Volk Super 66 Lens – Vs66,Designed pour high résolution/high grossissement viewing de le central retinaThe Super 66™ Stereo Fundus cristallin features a enhanced 3-D stereoscopic design which enables discernment de subtle macular et optic disc,Designed for high resolution/high magnification viewing of the central retinaThe Super 66™ Stereo Fundus Lens features an enhanced 3-D stereoscopic design which enables discernment of subtle macular and optic disc,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1199-10-jpg.webp,active,false
2105-P-1228,keeler,surgery-instruments,Volk G4 – Goniolaser 28.5mm Cristallin (Nf) – Vg4Lnf,Volk G4 – Goniolaser 28.5mm Lens (Nf) – Vg4Lnf,Full 360° views de le chambre antérieure,Full 360° views of the anterior chamber,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-1228-7-jpg.webp,active,false
2105-P-2060,keeler,ophthalmology-surgical,Volk Numérique 1.0x Imaging Cristallin – Vdgtl1,Volk Digital 1.0x Imaging Lens – Vdgtl1,Ideal pour lampe à fente photography.the numérique 1.0x Imaging cristallin is optimised pour le visible spectrum et was designed to reduce glare et reflections during general diagnostic et lampe à fente imaging.NB: pour best results during lampe à fente,Ideal for Slit Lamp photography.The Digital 1.0x Imaging Lens is optimised for the visible spectrum and was designed to reduce glare and reflections during general diagnosis and slit lamp imaging.NB: For best results during Slit Lamp,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-2060-7-jpg.webp,active,false
2105-P-7048,keeler,ophthalmology-surgical,"Volk Steady Mount pour Slit Lamps – 90d, Digi, Super66, S Field, 66d & 78d VSM","Volk Steady Mount for Slit Lamps – 90d, Digi, Super66, S Field, 66d & 78d VSM",Position your lampe à fente cristallin avec easeThis cristallin positioning instrument mounts directly on le lampe à fente. It allows your Volk cristallin to be universally,Position your slit lamp lens with easeThis lens positioning instrument mounts directly on the slit lamp. It allows your Volk lens to be universally,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2105-P-7048-7-jpg.webp,active,false
2112-P-2247,keeler,surgery-instruments,Minisistema Galilean Supervu SL 2.5x,Minisistema Galilean Supervu SL 2.5x,Fácil de usar con una profundidad de campo óptimaLos sistemas de lupa estándar Keeler SuperVu SL tienen a aumento de 2.5x y se suministran en a estuche de transporte blando e incluyen una montura,Fácil of usar con una profundidad of campo óptimaLos sistemas of lupa estándar Keeler SuperVu SL tienen a aumento of 2.5x y se suministran en a estuche of transporte blando e incluyen una montura,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/prismatic-1.png,active,false
2113-P-2012/2013/2014,keeler,surgery-instruments,Sistema Prismático Supervu XL 5.5x,Sistema Prismático Supervu XL 5.5x,Aumento de 5.5x para intervenciones quirúrgicas avanzadasLos sistemas de lupas quirúrgicas prismáticas SuperVu XL de Keeler tienen a aumento de 5.5x y se suministran en a estuche de transporte blando con montura,Aumento of 5.5x para intervenciones quirúrgicas avanzadasLos sistemas of lupas quirúrgicas prismáticas SuperVu XL of Keeler tienen a aumento of 5.5x y se suministran en a estuche of transporte blando con montura,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2113-P-8028-7-jpg.webp,active,false
2113-P-6023,keeler,surgery-instruments,Sistema Prismático Supervu XL 3.5x,Sistema Prismático Supervu XL 3.5x,Aumento 3.5x para procedimientos quirúrgicos avanzadosLos sistemas de lupas quirúrgicas prismáticas Keeler SuperVu XL tienen a aumento de 3.5x y se suministran en a estuche de transporte blando e incluyen una montura,Aumento 3.5x para procedimientos quirúrgicos avanzadosLos sistemas of lupas quirúrgicas prismáticas Keeler SuperVu XL tienen a aumento of 3.5x y se suministran en a estuche of transporte blando e incluyen una montura,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/prismatic-2.png,active,false
2113-P-6024,keeler,surgery-instruments,Sistema Prismático Supervu XL 4.5x,Sistema Prismático Supervu XL 4.5x,Aumento de 4.5x para procedimientos quirúrgicos avanzadosLos sistemas de lupas quirúrgicas prismáticas Keeler SuperVu XL tienen a aumento de 4.5x y se suministran en a estuche de transporte blando e incluyen una montura,Aumento of 4.5x para procedimientos quirúrgicos avanzadosLos sistemas of lupas quirúrgicas prismáticas Keeler SuperVu XL tienen a aumento of 4.5x y se suministran en a estuche of transporte blando e incluyen una montura,,,,https://www.keelerglobal.com/wp-content/uploads/2024/02/2113-P-6024-7-jpg.webp,active,false
2199-P-7259,keeler,surgery-instruments,Montura Deportiva Keeler (estándar) (copy),Montura Deportiva Keeler (estándar) (copy),Monturas de lupa modernas y cómodas en distintos coloresLa extraordinaria montura deportiva Keeler está disponible en varios colores brillantes y se adapta a todas las graduaciones. Todas las lupas quirúrgicas y dentales (Keeler) están disponibles en monturas nuevas.Características:La popular montura deportiva ligera de Keeler con pantalla protectora.Ultraportátil.Incluye 2 piezas nasales ajustables para mayor comodidad.Totalmente personalizadas: elija el color de las monturas que prefiera Ayudando a nuestros clientes a poner fin a la pérdida de visión evitable. KeelerClewer Hill,Monturas of lupa modernas y cómodas en distintos coloresLa extraordinaria montura deportiva Keeler está disponible en varios colores brillantes y se adapta a todas las graduaciones. Todas las lupas quirúrgicas y dentales (Keeler) están disponibles en monturas nuevas.Características:La popular montura deportiva ligera of Keeler con pantalla protectora.Ultraportátil.Incluye 2 piezas nasales ajustables para mayor comodidad.Totalmente personalizadas: elija el color of las monturas que prefiera Ayudando a nuestros clientes a poner fin a la pérdida of visión evitable. KeelerClewer Hill,,,,https://www.keelerglobal.com/wp-content/uploads/2025/10/LOU-ST-2112-P-1002-to-1025-3.jpg,active,false
