referenceFournisseur,constructeur,categoryId,nom_fr,nom_en,description_fr,description_en,ficheTechnique_fr,ficheTechnique_en,pdfBrochureUrl,imageUrls,status,featured
8-040t,rumex,surgery-instruments,"8-040T Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, avec Lock, Taille Moyenne, Longueur 115 Mm, Titane","8-040T Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, with Lock, Medium Size, Length 115 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-040T_1167x700.png | https://rumex.com/cdn/shop/products/8-040Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/8-041Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/242_3227_512x131.png | https://rumex.com/cdn/shop/products/235_2562_505x245.jpg,active,false
8-041t,rumex,surgery-instruments,"8-041T Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, Sans Lock, Taille Moyenne, Longueur 115 Mm, Titane","8-041T Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, Without Lock, Medium Size, Length 115 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/242_3227_295x75_crop_center.png | https://rumex.com/cdn/shop/products/8-041Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/242_3227_2500x636.png | https://rumex.com/cdn/shop/products/8-040Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/8-040T_512x308.png,active,false
8-045s,rumex,surgery-instruments,"8-045S Barraquer Porte-aiguille, 8.00 Mm Extra Fine Mors, Courbe, Sans Lock, Taille Moyenne, Longueur 115 Mm, Acier Inoxydable","8-045S Barraquer Needle Holder, 8.00 Mm Extra Fine Jaws, Curved, Without Lock, Medium Size, Length 115 Mm, Stainless Steel",Tungsten carbide coated embouts pour better gripping. pour 8.0-11.0 sutures. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 8.0-11.0 sutures. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-045S_1167x700.png | https://rumex.com/cdn/shop/products/8-045Sk_3_1167x700.png | https://rumex.com/cdn/shop/products/8-045Tknew_2_512x308.png | https://rumex.com/cdn/shop/products/243_3229_512x129.png | https://rumex.com/cdn/shop/products/8-024TkNEW_512x308.png,active,false
8-045t,rumex,ophthalmology-surgical,"8-045T Barraquer Porte-aiguille, 8.00 Mm Extra Fine Mors, Courbe, Sans Lock, Taille Moyenne, Longueur 115 Mm, Titane","8-045T Barraquer Needle Holder, 8.00 Mm Extra Fine Jaws, Curved, Without Lock, Medium Size, Length 115 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 8.0-11.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 8.0-11.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/243_3229_300x75_crop_center.png | https://rumex.com/cdn/shop/products/8-045Tknew_2_1167x700.png | https://rumex.com/cdn/shop/products/243_3229_2500x626.png | https://rumex.com/cdn/shop/products/8-025TkNEW_512x308.png | https://rumex.com/cdn/shop/products/238_4427_512x96.png,active,false
8-050t,rumex,ophthalmology-surgical,"8-050T Barraquer Porte-aiguille, 8.00 Mm Extra Fine Mors, Courbe, avec Lock, Long Taille, Longueur 125 Mm, Titane","8-050T Barraquer Needle Holder, 8.00 Mm Extra Fine Jaws, Curved, with Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-050T_1167x700.png | https://rumex.com/cdn/shop/products/8-050TkcolorNEW_1167x700.png | https://rumex.com/cdn/shop/products/8-051Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/245_3231_512x139.png | https://rumex.com/cdn/shop/products/8-024TkNEW_512x308.png,active,false
8-051t,rumex,surgery-instruments,"8-051T Barraquer Porte-aiguille, 8.00 Mm Extra Fine Mors, Courbe, Sans Lock, Long Taille, Longueur 125 Mm, Titane","8-051T Barraquer Needle Holder, 8.00 Mm Extra Fine Jaws, Curved, Without Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/245_3231_277x75_crop_center.png | https://rumex.com/cdn/shop/products/8-051Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/245_3231_2500x678.png | https://rumex.com/cdn/shop/products/8-050TkcolorNEW_512x308.png | https://rumex.com/cdn/shop/products/8-050T_512x308.png,active,false
8-060t,rumex,ophthalmology-surgical,"8-060T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, avec Lock, Long Taille, Longueur 125 Mm, Titane","8-060T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, with Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-060_olor_1167x700.png | https://rumex.com/cdn/shop/products/8-060T-kcolor0_1167x700.png | https://rumex.com/cdn/shop/products/8-061T-kNEW_512x308.png | https://rumex.com/cdn/shop/products/247_3233_512x132.png | https://rumex.com/cdn/shop/products/8-030Tkcolor_512x308.png,active,false
8-061t,rumex,ophthalmology-surgical,"8-061T Barraquer Porte-aiguille, 12.00 Mm Standard Mors, Courbe, Sans Lock, Long Taille, Longueur 125 Mm, Titane","8-061T Barraquer Needle Holder, 12.00 Mm Standard Jaws, Curved, Without Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/247_3233_293x75_crop_center.png | https://rumex.com/cdn/shop/products/8-061T-kNEW_1167x700.png | https://rumex.com/cdn/shop/products/247_3233_2500x642.png | https://rumex.com/cdn/shop/products/8-060T-kcolor0_512x308.png | https://rumex.com/cdn/shop/products/8-060_olor_512x308.png,active,false
8-070t,rumex,ophthalmology-surgical,"8-070T Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, avec Lock, Long Taille, Longueur 125 Mm, Titane","8-070T Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, with Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-070T_1167x700.png | https://rumex.com/cdn/shop/products/8-070Tknew_1167x700.png | https://rumex.com/cdn/shop/products/8-071knew_4b9443d9-2128-4bb9-842a-711a3b7a3257_512x308.png | https://rumex.com/cdn/shop/products/249_3236_512x129.png | https://rumex.com/cdn/shop/products/8-040Tkcolor_512x308.png,active,false
8-071s,rumex,surgery-instruments,"8-071S Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, Sans Lock, Long Taille, Longueur 125 Mm, Acier Inoxydable","8-071S Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, Without Lock, Long Size, Length 125 Mm, Stainless Steel",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-071S_1167x700.png | https://rumex.com/cdn/shop/products/8-071knew_1167x700.png | https://rumex.com/cdn/shop/products/8-071knew_4b9443d9-2128-4bb9-842a-711a3b7a3257_512x308.png | https://rumex.com/cdn/shop/products/249_3236_512x129.png | https://rumex.com/cdn/shop/products/8-041Tkcolor_512x308.png,active,false
8-071t,rumex,surgery-instruments,"8-071T Barraquer Porte-aiguille, 12.00 Mm Fine Mors, Courbe, Sans Lock, Long Taille, Longueur 125 Mm, Titane","8-071T Barraquer Needle Holder, 12.00 Mm Fine Jaws, Curved, Without Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/249_3236_300x75_crop_center.png | https://rumex.com/cdn/shop/products/8-071knew_4b9443d9-2128-4bb9-842a-711a3b7a3257_1167x700.png | https://rumex.com/cdn/shop/products/249_3236_2500x626.png | https://rumex.com/cdn/shop/products/8-070Tknew_512x308.png | https://rumex.com/cdn/shop/products/8-070T_512x308.png,active,false
8-080t,rumex,ophthalmology-surgical,"8-080T Kalt Porte-aiguille, Standard Droit 10.50 Mm Mors, Longueur 135 Mm, Titane","8-080T Kalt Needle Holder, Standard Straight 10.50 Mm Jaws, Length 135 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-6.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-6.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/252_3241_267x75_crop_center.png | https://rumex.com/cdn/shop/products/8-080Tknewcolor_1167x700.png | https://rumex.com/cdn/shop/products/252_3241_2486x700.png | https://rumex.com/cdn/shop/products/8-0921Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/1731_3655_512x102.png,active,false
8-090t,rumex,ophthalmology-surgical,"8-090T Barraquer Porte-aiguille, 12.00 Mm Strong Mors, Courbe, avec Lock, Long Taille, Longueur 125 Mm, Titane","8-090T Barraquer Needle Holder, 12.00 Mm Strong Jaws, Curved, with Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-6.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-6.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/8-090T_1167x700.png | https://rumex.com/cdn/shop/products/8-090Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/8-091Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/251_3243_512x131.png | https://rumex.com/cdn/shop/products/8-040Tkcolor_512x308.png,active,false
8-091t,rumex,surgery-instruments,"8-091T Barraquer Porte-aiguille, 12.00 Mm Strong Mors, Courbe, Sans Lock, Long Taille, Longueur 125 Mm, Titane","8-091T Barraquer Needle Holder, 12.00 Mm Strong Jaws, Curved, Without Lock, Long Size, Length 125 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-6.0 sutures. léger titane instrument. ergonomique round manche.,Tungsten carbide coated tips for better gripping. For 4.0-6.0 sutures. Lightweight titanium instrument. Ergonomic round handle.,,,,https://rumex.com/cdn/shop/products/251_3243_295x75_crop_center.png | https://rumex.com/cdn/shop/products/8-091Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/251_3243_2500x636.png | https://rumex.com/cdn/shop/products/8-090Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/8-090T_512x308.png,active,false
8-0921s,rumex,ophthalmology-surgical,"8-0921S Castroviejo Porte-aiguille, 13.50 Mm Délicat Mors, Droit, avec Lock, Longueur 122 Mm, Acier Inoxydable","8-0921S Castroviejo Needle Holder, 13.50 Mm Delicate Jaws, Straight, with Lock, Length 122 Mm, Stainless Steel",Tungsten carbide coated embouts pour better gripping. pour 4.0-6.0 sutures. ergonomique flat manche.,Tungsten carbide coated tips for better gripping. For 4.0-6.0 sutures. Ergonomic flat handle.,,,,https://rumex.com/cdn/shop/products/8-0921S_1167x700.png | https://rumex.com/cdn/shop/products/8-0921Sk_1167x700.png | https://rumex.com/cdn/shop/products/8-0921Tkcolor_512x308.png | https://rumex.com/cdn/shop/products/1731_3655_512x102.png | https://rumex.com/cdn/shop/products/1730_3642_204x150.png,active,false
8-0921t,rumex,ophthalmology-surgical,"8-0921T Castroviejo Porte-aiguille, Droit, avec Lock, 13.50 Mm Délicat Mors, Longueur 122 Mm, Titane","8-0921T Castroviejo Needle Holder, Straight, with Lock, 13.50 Mm Delicate Jaws, Length 122 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-6.0 sutures. léger titane instrument. ergonomique flat manche.,Tungsten carbide coated tips for better gripping. For 4.0-6.0 sutures. Lightweight titanium instrument. Ergonomic flat handle.,,,,https://rumex.com/cdn/shop/products/1731_3655_380x75_crop_center.png | https://rumex.com/cdn/shop/products/8-0921Tkcolor_1167x700.png | https://rumex.com/cdn/shop/products/1731_3655_2355x465.png | https://rumex.com/cdn/shop/products/8-096T_k_309x189.png | https://rumex.com/cdn/shop/products/1732_3656_512x82.png,active,false
8-096s,rumex,ophthalmology-surgical,"8-096S Castroviejo Porte-aiguille, Délicat Mors, 8.00 Mm Gripping Surface, Courbe, Sans Lock, Longueur 135 Mm, Acier Inoxydable","8-096S Castroviejo Needle Holder, Delicate Jaws, 8.00 Mm Gripping Surface, Curved, Without Lock, Length 135 Mm, Stainless Steel",Tungsten carbide coated embouts pour better gripping. pour 7.0-9.0 sutures. ergonomique flat manche.,Tungsten carbide coated tips for better gripping. For 7.0-9.0 sutures. Ergonomic flat handle.,,,,https://rumex.com/cdn/shop/products/8-096S_1167x700.png | https://rumex.com/cdn/shop/products/8-096S_k_123x75_crop_center.png | https://rumex.com/cdn/shop/products/8-096S_k_309x189.png | https://rumex.com/cdn/shop/products/8-096T_k_309x189.png | https://rumex.com/cdn/shop/products/1732_3656_512x82.png,active,false
8-096t,rumex,ophthalmology-surgical,"8-096T Castroviejo Porte-aiguille, Délicat Mors, Gripping Surface 8.00 Mm, Courbe, Sans Lock, Longueur 135 Mm, Titane","8-096T Castroviejo Needle Holder, Delicate Jaws, Gripping Surface 8.00 Mm, Curved, Without Lock, Length 135 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 7.0-9.0 sutures. léger titane instrument. ergonomique flat manche.,Tungsten carbide coated tips for better gripping. For 7.0-9.0 sutures. Lightweight titanium instrument. Ergonomic flat handle.,,,,https://rumex.com/cdn/shop/products/1732_3656_469x75_crop_center.png | https://rumex.com/cdn/shop/products/8-096T_k_123x75_crop_center.png | https://rumex.com/cdn/shop/products/1732_3656_2382x381.png | https://rumex.com/cdn/shop/products/8-096T_k_309x189.png | https://rumex.com/cdn/shop/products/8-0921Tkcolor_512x308.png,active,false
8-100s,rumex,ophthalmology-surgical,"8-100S Castroviejo Porte-aiguille, Standard Mors, 11.00 Mm Gripping Surface, Courbe, avec Lock, Longueur 140 Mm, Acier Inoxydable","8-100S Castroviejo Needle Holder, Standard Jaws, 11.00 Mm Gripping Surface, Curved, with Lock, Length 140 Mm, Stainless Steel",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. ergonomique flat manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Ergonomic flat handle.,,,,https://rumex.com/cdn/shop/products/8-100S_1167x700.png | https://rumex.com/cdn/shop/products/1730_3642_t1424178653_1024x1024_389a0f78-9fe6-4ae3-841e-f5bede76eafb_102x75_crop_center.png | https://rumex.com/cdn/shop/products/1730_3642_t1424178653_1024x1024_389a0f78-9fe6-4ae3-841e-f5bede76eafb_204x150.png | https://rumex.com/cdn/shop/products/1730_3642_204x150.png | https://rumex.com/cdn/shop/products/1730_3654_512x96.png,active,false
8-100t,rumex,ophthalmology-surgical,"8-100T Castroviejo Porte-aiguille, Standard Mors, 11.00 Mm Gripping Surface, Courbe, avec Lock, Longueur 140 Mm, Titane","8-100T Castroviejo Needle Holder, Standard Jaws, 11.00 Mm Gripping Surface, Curved, with Lock, Length 140 Mm, Titanium",Tungsten carbide coated embouts pour better gripping. pour 4.0-7.0 sutures. léger titane instrument. ergonomique flat manche.,Tungsten carbide coated tips for better gripping. For 4.0-7.0 sutures. Lightweight titanium instrument. Ergonomic flat handle.,,,,https://rumex.com/cdn/shop/products/1730_3654_401x75_crop_center.png | https://rumex.com/cdn/shop/products/1730_3642_102x75_crop_center.png | https://rumex.com/cdn/shop/products/1730_3654_2403x450.png | https://rumex.com/cdn/shop/products/1730_3642_204x150.png | https://rumex.com/cdn/shop/products/8-0921Tkcolor_512x308.png,active,false
8-102s,rumex,ophthalmology-surgical,"8-102S Ing's Porte-aiguille/ciseaux, Droit, Used to Cut Suture Only, 15.00 Mm Mors, Longueur 105 Mm, Acier Inoxydable","8-102S Ing's Needle Holder/scissors, Straight, Used to Cut Suture Only, 15.00 Mm Jaws, Length 105 Mm, Stainless Steel",Combination de porte-aiguille et ciseaux in one instrumentFor 4.0-7.0 suturesErgonomic round handleSmooth transition between holding et grasping partsSecure grasping & advancing de needlesEasy knottingExcellent cutting,Combination of needle holder and scissors in one instrumentFor 4.0-7.0 suturesErgonomic round handleSmooth transition between holding and grasping partsSecure grasping & advancing of needlesEasy knottingExcellent cutting,,,,https://rumex.com/cdn/shop/products/253_4328_305x75_crop_center.png | https://rumex.com/cdn/shop/products/253_4329_1167x700.png | https://rumex.com/cdn/shop/products/253_4328_2422x596.png | https://rumex.com/cdn/shop/products/1730_3642_204x150.png | https://rumex.com/cdn/shop/products/1730_3654_512x96.png,active,false
8-1211,rumex,surgery-instruments,"8-1211-23 Intraoculaire Porte-aiguille, 23 Ga, Embout Only","8-1211-23 Intraocular Needle Holder, 23 Ga, Tip Only",Designed pour intraoculaire suture et manipulations avec le IOL.avec fixation wheelFor 9.0-11.0 suturesColor code système allows quick et easy identification de le instrument.Stiff et flexible acier inoxydable tubeAnti-glare coatingEasy-to-clean intervention helps to maintain le function de le instrument pour a long time.compatible avec Squeeze manche 12-003T.,Designed for intraocular suturing and manipulations with the IOL.With fixation wheelFor 9.0-11.0 suturesColor code system allows quick and easy identification of the instrument.Stiff and flexible Stainless Steel tubeAnti-glare coatingEasy-to-clean procedure helps to maintain the function of the instrument for a long time.Compatible with Squeeze Handle 12-003T.,,,https://cdn.shopify.com/s/files/1/0512/1710/5045/files/MICS_Catalog.pdf,https://rumex.com/cdn/shop/products/mqdefault_9aa3bf4f-0e11-445f-9ca5-8b98586d9e03_134x75_crop_center.jpg | https://rumex.com/cdn/shop/products/mqdefault_9aa3bf4f-0e11-445f-9ca5-8b98586d9e03_320x180.jpg | https://rumex.com/cdn/shop/products/163_4111_712058dc-9ae8-45b1-9122-698d71dc81a7_512x308.png | https://rumex.com/cdn/shop/products/163_4110_512x144.png | https://rumex.com/cdn/shop/products/mqdefault_9bd0a16b-c170-4c7f-a6d9-f2e461ed1c94_320x180.jpg,active,false
9-010s,rumex,surgery-instruments,"9-010S Bowman Sonde Lacrymale, Taille 0000-000, Longueur 133 Mm, Acier Inoxydable","9-010S Bowman Lacrimal Probe, Size 0000-000, Length 133 Mm, Stainless Steel",Rounded ends pour atraumatic nasolacrimal duct clearance. a central plate is used as a holding point.,Rounded ends for atraumatic nasolacrimal duct clearance. A central plate is used as a holding point.,,,,https://rumex.com/cdn/shop/products/256_429_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/256_2801_170x75_crop_center.jpg | https://rumex.com/cdn/shop/products/256_429_800x120.jpg | https://rumex.com/cdn/shop/products/256_2801_303x134.jpg | https://rumex.com/cdn/shop/products/257_2802_304x134.jpg,active,false
9-011s,rumex,surgery-instruments,"9-011S Bowman Sonde Lacrymale, Taille 00-0, Longueur 133 Mm, Acier Inoxydable","9-011S Bowman Lacrimal Probe, Size 00-0, Length 133 Mm, Stainless Steel",Rounded ends pour atraumatic nasolacrimal duct clearance. a central plate is used as a holding point.,Rounded ends for atraumatic nasolacrimal duct clearance. A central plate is used as a holding point.,,,,https://rumex.com/cdn/shop/products/257_430_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/257_2802_170x75_crop_center.jpg | https://rumex.com/cdn/shop/products/257_430_800x120.jpg | https://rumex.com/cdn/shop/products/257_2802_303x134.jpg | https://rumex.com/cdn/shop/products/262_436_373x138.jpg,active,false
9-012s,rumex,surgery-instruments,"9-012S Bowman Sonde Lacrymale, Taille 1-2, Longueur 133 Mm, Acier Inoxydable","9-012S Bowman Lacrimal Probe, Size 1-2, Length 133 Mm, Stainless Steel",Rounded ends pour atraumatic nasolacrimal duct clearance. a central plate is used as a holding point.,Rounded ends for atraumatic nasolacrimal duct clearance. A central plate is used as a holding point.,,,,https://rumex.com/cdn/shop/products/258_431_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/258_2803_170x75_crop_center.jpg | https://rumex.com/cdn/shop/products/258_431_800x120.jpg | https://rumex.com/cdn/shop/products/258_2803_303x134.jpg | https://rumex.com/cdn/shop/products/263_438_373x138.jpg,active,false
9-013s,rumex,surgery-instruments,"9-013S Bowman Sonde Lacrymale, Taille 3-4, Longueur 133 Mm, Acier Inoxydable","9-013S Bowman Lacrimal Probe, Size 3-4, Length 133 Mm, Stainless Steel",Rounded ends pour atraumatic nasolacrimal duct clearance. a central plate is used as a holding point.,Rounded ends for atraumatic nasolacrimal duct clearance. A central plate is used as a holding point.,,,,https://rumex.com/cdn/shop/products/259_432_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/259_2804_170x75_crop_center.jpg | https://rumex.com/cdn/shop/products/259_432_800x120.jpg | https://rumex.com/cdn/shop/products/259_2804_303x134.jpg | https://rumex.com/cdn/shop/products/256_2801_304x134.jpg,active,false
9-014s,rumex,surgery-instruments,"9-014S Bowman Sonde Lacrymale, Taille 5-6, Longueur 133 Mm, Acier Inoxydable","9-014S Bowman Lacrimal Probe, Size 5-6, Length 133 Mm, Stainless Steel",Rounded ends pour atraumatic nasolacrimal duct clearance. a central plate is used as a holding point.,Rounded ends for atraumatic nasolacrimal duct clearance. A central plate is used as a holding point.,,,,https://rumex.com/cdn/shop/products/260_433_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/260_2805_170x75_crop_center.jpg | https://rumex.com/cdn/shop/products/260_433_800x120.jpg | https://rumex.com/cdn/shop/products/260_2805_303x134.jpg | https://rumex.com/cdn/shop/products/261_2806_304x134.jpg,active,false
9-015s,rumex,ophthalmology-surgical,"9-015S Bowman Sonde Lacrymale, Taille 7-8, Longueur 133 Mm, Acier Inoxydable","9-015S Bowman Lacrimal Probe, Size 7-8, Length 133 Mm, Stainless Steel",Rounded ends pour atraumatic nasolacrimal duct clearance. a central plate is used as a holding point.,Rounded ends for atraumatic nasolacrimal duct clearance. A central plate is used as a holding point.,,,,https://rumex.com/cdn/shop/products/261_434_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/261_2806_170x75_crop_center.jpg | https://rumex.com/cdn/shop/products/261_434_800x120.jpg | https://rumex.com/cdn/shop/products/261_2806_303x134.jpg | https://rumex.com/cdn/shop/products/260_2805_304x134.jpg,active,false
9-021s,rumex,surgery-instruments,"9-021S Quickert Lacrymal Intubation Sonde, Taille 0, Longueur 140 Mm, Acier Inoxydable","9-021S Quickert Lacrimal Intubation Probe, Size 0, Length 140 Mm, Stainless Steel",Quickert lacrymal Intubation,Quickert Lacrimal Intubation,,,,https://rumex.com/cdn/shop/products/262_435_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/262_436_203x75_crop_center.jpg | https://rumex.com/cdn/shop/products/262_435_800x120.jpg | https://rumex.com/cdn/shop/products/262_436_373x138.jpg | https://rumex.com/cdn/shop/products/257_2802_304x134.jpg,active,false
9-023s,rumex,surgery-instruments,"9-023S Quickert Lacrymal Intubation Sonde, Taille 2, Longueur 140 Mm, Acier Inoxydable","9-023S Quickert Lacrimal Intubation Probe, Size 2, Length 140 Mm, Stainless Steel",Quickert lacrymal Intubation,Quickert Lacrimal Intubation,,,,https://rumex.com/cdn/shop/products/263_437_500x75_crop_center.jpg | https://rumex.com/cdn/shop/products/263_438_203x75_crop_center.jpg | https://rumex.com/cdn/shop/products/263_437_800x120.jpg | https://rumex.com/cdn/shop/products/263_438_373x138.jpg | https://rumex.com/cdn/shop/products/258_2803_304x134.jpg,active,false
9-031,rumex,ophthalmology-surgical,"9-031 Pigtail Sonde Lacrymale, 8.00 Mm Probes avec Holes, Polished Embout, Longueur 125 Mm, Round Titane Dentelé Manche","9-031 Pigtail Lacrimal Probe, 8.00 Mm Probes with Holes, Polished Tip, Length 125 Mm, Round Titanium Serrated Handle",Pigtail sonde,Pigtail Lacrimal,,,,https://rumex.com/cdn/shop/products/265_4330_425x75_crop_center.png | https://rumex.com/cdn/shop/products/265_4330_2500x442.png | https://rumex.com/cdn/shop/products/260_2805_304x134.jpg | https://rumex.com/cdn/shop/products/260_433_512x77.jpg | https://rumex.com/cdn/shop/products/263_438_373x138.jpg,active,false
9-031s,rumex,ophthalmology-surgical,"9-031S Pigtail Sonde Lacrymale, 8.00 Mm Probes avec Holes, Polished Embout, Round Manche, Longueur 125 Mm, Acier Inoxydable","9-031S Pigtail Lacrimal Probe, 8.00 Mm Probes with Holes, Polished Tip, Round Handle, Length 125 Mm, Stainless Steel",Pigtail sonde,Pigtail Lacrimal,,,,https://rumex.com/cdn/shop/products/9-031S_1167x700.png | https://rumex.com/cdn/shop/products/9-031n_1167x700.png | https://rumex.com/cdn/shop/products/258_2803_304x134.jpg | https://rumex.com/cdn/shop/products/258_431_512x77.jpg | https://rumex.com/cdn/shop/products/263_438_373x138.jpg,active,false
9-050s,rumex,ophthalmology-surgical,"9-050S Wilder Dilatateur Lacrymal, Taille 1, 19.00 Mm Taper, Longueur 100 Mm, Acier Inoxydable","9-050S Wilder Lacrimal Dilator, Size 1, 19.00 Mm Taper, Length 100 Mm, Stainless Steel",Mousse polished tipRound ergonomique,Blunt polished tipRound ergonomic,,,,https://rumex.com/cdn/shop/products/9-050S_1167x700.png | https://rumex.com/cdn/shop/products/9-050kcolor_1167x700.png | https://rumex.com/cdn/shop/products/266_3246_512x308.png | https://rumex.com/cdn/shop/products/266_3245_512x82.png | https://rumex.com/cdn/shop/products/270_3249_512x308.png,active,false
9-050t,rumex,ophthalmology-surgical,"9-050T Wilder Dilatateur Lacrymal, Taille 1, 19.00 Mm Taper, Longueur 100 Mm, Titane","9-050T Wilder Lacrimal Dilator, Size 1, 19.00 Mm Taper, Length 100 Mm, Titanium",Mousse polished tipRound ergonomique,Blunt polished tipRound ergonomic,,,,https://rumex.com/cdn/shop/products/266_3245_474x75_crop_center.png | https://rumex.com/cdn/shop/products/266_3246_1167x700.png | https://rumex.com/cdn/shop/products/266_3245_2500x396.png | https://rumex.com/cdn/shop/products/270_3249_512x308.png | https://rumex.com/cdn/shop/products/270_3247_512x83.png,active,false
